	9.1	9.2	8	7	6	5	4	P	3	2	1	N
Ruminiclostridium 6	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Ruminococcaceae NK4A214 group	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Ruminococcaceae UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Ruminococcaceae UCG-013	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-014	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcus 1	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Ruminococcus 2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Runella	16.0	0.0	14.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
SBZC-1223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SH-PL14	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
SM1A02	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SN8	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharofermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Salinibacterium	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Salmonella	41.0	5.0	27.0	1.0	35.0	1.0	2.0	46900.0	6.0	1.0	29.0	0.0
Sandaracinobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Sandaracinus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sandarakinorhabdus	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saprospira	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schizothrix LEGE 07164	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sediminibacterium	22.0	1.0	12.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0
Selenomonas	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Senegalimassilia	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia	1.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	19.0	0.0
Shimwellia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Shinella	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
Shuttleworthia	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sideroxydans	1.0	0.0	1.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0
Silanimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Silvanigrella	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
Simplicispira	10.0	2.0	11.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0
Singulisphaera	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Smithella	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sodalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Solitalea	4.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Soortia	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sorangium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Sphaerotilus	15.0	0.0	19.0	0.0	40.0	0.0	0.0	1.0	0.0	0.0	342.0	0.0
Sphingobium	5.0	0.0	6.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
Sphingomonas	22.0	0.0	2.0	0.0	9.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0
Sphingopyxis	42.0	0.0	20.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
Sphingorhabdus	679.0	36.0	266.0	0.0	720.0	0.0	0.0	8.0	0.0	0.0	1129.0	0.0
Spirochaeta 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Sporichthya	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporobacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Sporocytophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Sporomusa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Sporosarcina	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Staphylococcus	25.0	4.0	17.0	0.0	16.0	0.0	0.0	17034.0	0.0	0.0	10.0	0.0
Stella	7.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stenotrophobacter	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stenotrophomonas	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
Steroidobacter	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Sterolibacterium	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Streptococcus	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
Streptomyces	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
Subdoligranulum	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0
Subgroup 10	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Succiniclasticum	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Succinivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Sulfuricella	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Sulfuricurvum	15.0	1.0	19.0	0.0	36.0	0.0	0.0	1.0	0.0	0.0	84.0	0.0
Sulfurifustis	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
Sulfurimonas	16.0	0.0	7.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0
Sulfurisoma	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Sulfuritalea	35.0	0.0	18.0	0.0	158.0	0.0	0.0	2.0	0.0	0.0	172.0	0.0
Sulfurospirillum	14.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0
Sulfurovum	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sva0081 sediment group	2.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sva0996 marine group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Syntrophobacter	0.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syntrophorhabdus	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syntrophus	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
TPD-58	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tabrizicola	1011.0	125.0	263.0	0.0	2193.0	1.0	1.0	24.0	1.0	0.0	1180.0	0.0
Taeseokella	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tahibacter	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Terrimonas	15.0	0.0	23.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Terrisporobacter	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tessaracoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Tetrasphaera	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Thalassobaculum	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thauera	97.0	0.0	80.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	39.0	0.0
Thermobacillus	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermomonas	16.0	0.0	3.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
Thiobacillus	1.0	0.0	1.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0
Thioclava	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
Thiothrix	2.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
Tibeticola	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Tolumonas	8.0	0.0	2.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	243.0	0.0
Trabulsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Treponema	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Trichococcus	3.0	0.0	7.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0
Tropicimonas	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Tumebacillus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Turicibacter	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Turneriella	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tychonema CCAP 1459-11B	8.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
Tyzzerella 3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBA1819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
UKL13-1	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
Uliginosibacterium	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0
Undibacterium	58.0	3.0	44.0	0.0	73.0	0.0	0.0	2.0	0.0	0.0	53.0	0.0
Uruburuella	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Variovorax	3.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
Verruc-01	5.0	0.0	3.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
Verticia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
Vibrio	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
Victivallis	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vogesella	15.0	22.0	1.0	0.0	75.0	0.0	0.0	1.0	0.0	0.0	56.0	0.0
WCHB1-32	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Woeseia	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
XBB1006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Xanthobacter	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Xanthomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Xenorhabdus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Xylophilus	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Yersinia	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	30.0	0.0
Yokenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
Yonghaparkia	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z-35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Z114MB74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Zavarzinella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Zoogloea	257.0	7.0	223.0	0.0	21.0	0.0	0.0	1.0	0.0	0.0	84.0	0.0
[Agitococcus] lubricus group	4.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
[Aquaspirillum] arcticum group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
[Desulfobacterium] catecholicum group	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] brachy group	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
[Eubacterium] coprostanoligenes group	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] hallii group	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Polyangium] brachysporum group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
[Ruminococcus] gauvreauii group	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
[Ruminococcus] torques group	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
alphaI cluster	17.0	0.0	5.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
hgcI clade	189.0	12.0	51.0	0.0	109.0	0.0	0.0	2.0	0.0	0.0	666.0	0.0
mle1-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
oc32	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
possible genus 04	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
uncultured	927.0	79.0	636.0	1.0	3215.0	0.0	0.0	42.0	0.0	0.0	3253.0	1.0
