	9.1	9.2	8	7	6	5	4	P	3	2	1	N
Pseudochrobactrum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Pseudocitrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
Pseudoduganella	0.0	0.0	0.0	0.0	7.0	2.0	1.0	0.0	0.0	0.0	6.0	0.0
Pseudoflavonifractor	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Pseudofulvibacter	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Pseudogulbenkiania	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Pseudohoeflea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Pseudohongiella	41.0	7.0	0.0	0.0	71.0	48.0	67.0	2.0	0.0	3.0	63.0	1.0
Pseudolabrys	0.0	3.0	0.0	0.0	11.0	17.0	8.0	0.0	0.0	12.0	25.0	0.0
Pseudomonas	18.0	4.0	1.0	0.0	121.0	50.0	434.0	11630.0	0.0	42.0	617.0	19.0
Pseudophaeobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Pseudoramibacter	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudorhizobium	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Pseudorhodobacter	2124.0	306.0	1.0	4.0	6221.0	4347.0	11723.0	140.0	2.0	3081.0	4197.0	75.0
Pseudorhodoferax	0.0	1.0	0.0	0.0	13.0	25.0	6.0	0.0	0.0	0.0	15.0	0.0
Pseudorhodoplanes	26.0	2.0	0.0	0.0	86.0	63.0	184.0	0.0	0.0	57.0	73.0	1.0
Pseudovibrio	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoxanthobacter	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	1.0	1.0	0.0
Pseudoxanthomonas	1.0	0.0	0.0	0.0	22.0	31.0	232.0	2.0	0.0	9.0	102.0	0.0
Psychrobacillus	0.0	0.0	0.0	0.0	3.0	4.0	19.0	0.0	0.0	0.0	5.0	0.0
Psychrobacter	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0
Psychrobium	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychroglaciecola	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Puniceicoccus	0.0	0.0	0.0	0.0	2.0	2.0	5.0	0.0	0.0	0.0	1.0	0.0
Pusillimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Pygmaiobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Qipengyuania	2.0	0.0	0.0	0.0	0.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0
Quadrisphaera	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Quatrionicoccus	0.0	0.0	0.0	0.0	2.0	1.0	21.0	0.0	0.0	5.0	6.0	0.0
R76-B128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
RA	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
RB41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RBG-16-49-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RBG-16-58-14	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RS62 marine group	0.0	0.0	0.0	0.0	14.0	30.0	3.0	5.0	0.0	1.0	41.0	0.0
Rahnella	3.0	1.0	0.0	0.0	19.0	17.0	91.0	5.0	0.0	11.0	120.0	4.0
Ralstonia	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	5.0	27.0
Ramlibacter	124.0	50.0	0.0	0.0	241.0	192.0	153.0	1.0	0.0	8.0	113.0	0.0
Raoultella	6.0	2.0	0.0	0.0	43.0	16.0	154.0	46.0	0.0	25.0	147.0	104.0
Rathayibacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rehaibacterium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Reichenbachiella	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Reyranella	123.0	11.0	0.0	0.0	82.0	81.0	363.0	2.0	0.0	91.0	113.0	7.0
Rheinheimera	38.0	14.0	0.0	0.0	72.0	156.0	1090.0	11.0	0.0	40.0	662.0	16.0
Rhizobacter	57.0	14.0	0.0	0.0	422.0	555.0	1235.0	9.0	1.0	88.0	1102.0	112.0
Rhizomicrobium	0.0	0.0	0.0	0.0	1.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0
Rhizorhapis	3.0	4.0	0.0	0.0	12.0	9.0	47.0	1.0	0.0	8.0	17.0	0.0
Rhodanobacter	6.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0
Rhodobacter	2322.0	336.0	0.0	0.0	1376.0	613.0	1105.0	33.0	0.0	309.0	397.0	5.0
Rhodobaculum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoblastus	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0
Rhodocista	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Rhodococcus	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	3.0	0.0
Rhodocyclus	0.0	0.0	0.0	0.0	3.0	14.0	12.0	0.0	0.0	5.0	47.0	0.0
Rhodocytophaga	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
Rhodoferax	933.0	244.0	0.0	0.0	6565.0	5732.0	6126.0	36.0	2.0	1013.0	6413.0	168.0
Rhodoluna	1959.0	247.0	1.0	2.0	5962.0	4739.0	8401.0	126.0	4.0	4303.0	15848.0	669.0
Rhodomicrobium	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	6.0	8.0	0.0
Rhodopirellula	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0
Rhodoplanes	3.0	0.0	0.0	0.0	5.0	6.0	27.0	0.0	0.0	0.0	8.0	0.0
Rhodopseudomonas	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0
Rhodovarius	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodovastum	2.0	0.0	0.0	0.0	2.0	7.0	6.0	1.0	0.0	0.0	6.0	1.0
Rhodovulum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rickettsia	2.0	1.0	0.0	0.0	25.0	2.0	12.0	2.0	0.0	0.0	8.0	0.0
Rickettsiella	192.0	33.0	0.0	3.0	5972.0	6824.0	10245.0	70.0	0.0	466.0	6311.0	481.0
Rikenella	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rikenellaceae RC9 gut group	16.0	2.0	0.0	0.0	3.0	7.0	90.0	1.0	0.0	13.0	22.0	0.0
Rivibacter	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	4.0	0.0
Rivicola	9.0	5.0	0.0	0.0	25.0	55.0	48.0	0.0	0.0	31.0	184.0	0.0
Romboutsia	569.0	86.0	0.0	0.0	1084.0	1038.0	1951.0	16.0	0.0	571.0	596.0	527.0
Roseateles	0.0	0.0	0.0	0.0	3.0	4.0	5.0	0.0	0.0	0.0	3.0	0.0
Roseburia	7.0	0.0	0.0	0.0	32.0	33.0	13.0	0.0	0.0	2.0	15.0	0.0
Roseimarinus	4.0	0.0	0.0	0.0	7.0	46.0	16.0	0.0	0.0	3.0	26.0	0.0
Rosenbergiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0
Roseobacter clade CHAB-I-5 lineage	3.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Roseococcus	1.0	0.0	0.0	0.0	11.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0
Roseomonas	92.0	9.0	1.0	0.0	203.0	94.0	281.0	2.0	0.0	8.0	37.0	0.0
Roseospirillum	1.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0
Roseovarius	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Rothia	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubellimicrobium	3.0	0.0	0.0	1.0	19.0	15.0	33.0	1.0	0.0	0.0	5.0	0.0
Rubrimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Rubripirellula	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
Rubritalea	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Rubritepida	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrivirga	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrivivax	11.0	8.0	0.0	0.0	82.0	117.0	335.0	1.0	0.0	16.0	187.0	98.0
Rubrobacter	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Rudanella	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruegeria	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rugamonas	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0	0.0
Ruminiclostridium	7.0	1.0	0.0	0.0	18.0	12.0	28.0	0.0	0.0	0.0	12.0	0.0
Ruminiclostridium 1	45.0	3.0	0.0	0.0	73.0	99.0	173.0	1.0	0.0	23.0	38.0	0.0
Ruminiclostridium 5	6.0	0.0	0.0	0.0	2.0	6.0	5.0	0.0	0.0	3.0	1.0	0.0
Ruminiclostridium 6	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0
Ruminiclostridium 9	1.0	0.0	0.0	0.0	33.0	7.0	8.0	0.0	0.0	0.0	6.0	0.0
Ruminococcaceae NK4A214 group	12.0	1.0	0.0	0.0	13.0	4.0	7.0	0.0	0.0	0.0	14.0	0.0
Ruminococcaceae UCG-002	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
Ruminococcaceae UCG-003	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	5.0	0.0
Ruminococcaceae UCG-004	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Ruminococcaceae UCG-005	0.0	0.0	0.0	0.0	6.0	22.0	138.0	0.0	0.0	0.0	5.0	0.0
Ruminococcaceae UCG-007	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-009	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-010	31.0	7.0	0.0	0.0	2.0	7.0	22.0	2.0	0.0	0.0	7.0	0.0
Ruminococcaceae UCG-012	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-013	8.0	1.0	0.0	0.0	15.0	13.0	47.0	1.0	0.0	0.0	9.0	0.0
Ruminococcaceae UCG-014	10.0	1.0	0.0	0.0	6.0	22.0	3.0	0.0	0.0	0.0	11.0	0.0
Ruminococcus 1	21.0	6.0	0.0	0.0	59.0	69.0	81.0	1.0	0.0	0.0	14.0	0.0
Ruminococcus 2	2.0	0.0	0.0	0.0	5.0	20.0	2.0	0.0	0.0	2.0	12.0	0.0
Rummeliibacillus	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Runella	17.0	3.0	0.0	0.0	145.0	79.0	7.0	1.0	0.0	55.0	37.0	26.0
SAR92 clade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SBZC-1223	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0
SEEP-SRB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SH-PL14	4.0	0.0	0.0	0.0	14.0	7.0	121.0	0.0	0.0	0.0	16.0	0.0
SM1A02	1.0	0.0	0.0	0.0	27.0	36.0	33.0	0.0	0.0	1.0	22.0	0.0
SM23-31	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SN8	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
SUP05 cluster	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SV1-3	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0
Saccharibacillus	0.0	0.0	0.0	0.0	10.0	23.0	61.0	0.0	0.0	0.0	39.0	0.0
Saccharofermentans	5.0	1.0	0.0	0.0	33.0	16.0	14.0	0.0	0.0	0.0	2.0	0.0
Saccharomonospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
Salinarimonas	3.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Salinibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Salinimicrobium	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinirepens	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinispira	1.0	0.0	0.0	0.0	6.0	7.0	13.0	0.0	0.0	1.0	7.0	0.0
Salmonella	16.0	10.0	1.0	3.0	69.0	75.0	45.0	474321.0	34.0	13.0	97.0	9.0
Sandaracinobacter	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Sandaracinus	0.0	0.0	0.0	0.0	6.0	5.0	84.0	1.0	0.0	0.0	18.0	1.0
Sandarakinorhabdus	38.0	4.0	0.0	0.0	112.0	25.0	3.0	0.0	0.0	4.0	13.0	0.0
Sanguibacter	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	6.0	0.0
Sarcina	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0
Schizothrix LEGE 07164	8.0	0.0	0.0	0.0	8.0	3.0	3.0	0.0	0.0	0.0	3.0	0.0
Schlegelella	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schleiferia	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Schlesneria	0.0	0.0	0.0	0.0	1.0	3.0	10.0	0.0	0.0	0.0	0.0	0.0
Schumannella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Schwartzia	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0
Sedimentibacter	3.0	0.0	0.0	0.0	1.0	1.0	11.0	0.0	0.0	0.0	1.0	0.0
Sedimenticola	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Sediminibacterium	1503.0	175.0	1.0	1.0	985.0	814.0	608.0	12.0	0.0	229.0	966.0	125.0
Sediminicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
Segetibacter	0.0	0.0	0.0	0.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
Seleniivibrio	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Selenomonas	0.0	0.0	0.0	0.0	9.0	55.0	2.0	0.0	0.0	0.0	3.0	0.0
Sellimonas	0.0	1.0	0.0	0.0	3.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0
Serratia	28.0	2.0	0.0	0.0	96.0	46.0	373.0	64.0	0.0	36.0	549.0	3.0
Sh765B-TzT-35	0.0	0.0	0.0	0.0	7.0	15.0	29.0	0.0	0.0	0.0	3.0	0.0
Shewanella	0.0	0.0	0.0	0.0	0.0	0.0	24.0	6.0	0.0	0.0	5.0	0.0
Shimazuella	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Shimwellia	0.0	0.0	0.0	0.0	0.0	0.0	1.0	43.0	0.0	0.0	1.0	0.0
Shinella	3.0	0.0	0.0	0.0	26.0	10.0	79.0	0.0	0.0	6.0	17.0	0.0
Shuttleworthia	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Siccibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1.0	0.0
Sideroxydans	0.0	0.0	0.0	0.0	79.0	109.0	195.0	2.0	0.0	22.0	135.0	0.0
Silanimonas	21.0	1.0	0.0	0.0	20.0	24.0	77.0	0.0	0.0	0.0	51.0	0.0
Silvanigrella	1.0	0.0	0.0	0.0	29.0	25.0	13.0	0.0	0.0	14.0	22.0	0.0
Simplicispira	23.0	22.0	0.0	0.0	232.0	195.0	167.0	2.0	0.0	62.0	362.0	7.0
Singulisphaera	0.0	0.0	0.0	0.0	0.0	6.0	22.0	0.0	0.0	1.0	12.0	0.0
Sinomonas	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Siphonobacter	0.0	0.0	0.0	0.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
Skermanella	6.0	0.0	0.0	0.0	16.0	16.0	28.0	0.0	0.0	0.0	26.0	132.0
Smithella	1.0	0.0	0.0	0.0	25.0	34.0	50.0	0.0	0.0	0.0	18.0	0.0
Snodgrassella	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Sodalis	0.0	1.0	0.0	0.0	0.0	0.0	1.0	9.0	1.0	0.0	3.0	0.0
Soehngenia	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solibacillus	0.0	0.0	0.0	0.0	10.0	3.0	0.0	1.0	0.0	0.0	5.0	0.0
Solimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Solirubrobacter	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	1.0	0.0
Solitalea	79.0	6.0	0.0	0.0	91.0	161.0	148.0	3.0	0.0	132.0	403.0	17.0
Solobacterium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sorangium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphaerochaeta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Sphaerotilus	15.0	2.0	0.0	0.0	316.0	864.0	668.0	4.0	0.0	40.0	478.0	245.0
Sphingoaurantiacus	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0
Sphingobacterium	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0
Sphingobium	62.0	0.0	0.0	0.0	71.0	57.0	160.0	1.0	0.0	52.0	84.0	0.0
Sphingomonas	182.0	6.0	0.0	0.0	42.0	45.0	293.0	5.0	0.0	37.0	40.0	209.0
Sphingopyxis	85.0	29.0	0.0	0.0	200.0	197.0	139.0	2.0	0.0	55.0	160.0	2.0
Sphingorhabdus	8418.0	1009.0	0.0	0.0	6672.0	3780.0	5981.0	71.0	0.0	3872.0	6358.0	228.0
Sphingosinicella	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Spirochaeta 2	2.0	0.0	0.0	0.0	11.0	10.0	30.0	0.0	0.0	0.0	12.0	0.0
Spirosoma	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Spongiimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Sporacetigenium	1.0	2.0	0.0	0.0	0.0	2.0	30.0	0.0	0.0	0.0	2.0	0.0
Sporichthya	0.0	0.0	0.0	1.0	3.0	5.0	7.0	0.0	0.0	2.0	6.0	0.0
Sporobacter	0.0	0.0	0.0	0.0	12.0	25.0	118.0	0.0	0.0	3.0	7.0	0.0
Sporocytophaga	1.0	1.0	0.0	0.0	3.0	5.0	47.0	0.0	0.0	2.0	32.0	0.0
Sporomusa	5.0	0.0	0.0	0.0	22.0	44.0	55.0	0.0	0.0	4.0	19.0	0.0
Sporosarcina	0.0	0.0	0.0	0.0	45.0	39.0	100.0	0.0	0.0	5.0	20.0	0.0
Staphylococcus	20.0	8.0	5.0	4.0	71.0	59.0	20.0	157571.0	1.0	6.0	91.0	0.0
Stappia	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Starkeya	0.0	0.0	0.0	0.0	1.0	0.0	12.0	0.0	0.0	0.0	2.0	0.0
Stella	34.0	4.0	0.0	0.0	5.0	5.0	16.0	0.0	0.0	5.0	11.0	0.0
Stenotrophobacter	4.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
Stenotrophomonas	1.0	0.0	0.0	0.0	18.0	34.0	53.0	1.0	0.0	11.0	151.0	0.0
Steroidobacter	0.0	0.0	0.0	0.0	0.0	3.0	22.0	1.0	0.0	2.0	19.0	135.0
Sterolibacterium	12.0	1.0	0.0	0.0	42.0	122.0	144.0	1.0	0.0	10.0	211.0	1.0
Stigmatella	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus	20.0	2.0	0.0	0.0	24.0	28.0	22.0	7.0	0.0	15.0	46.0	3.0
Streptomyces	0.0	0.0	0.0	0.0	7.0	17.0	7.0	0.0	0.0	7.0	6.0	0.0
Subdoligranulum	29.0	5.0	0.0	0.0	71.0	54.0	19.0	1.0	0.0	43.0	74.0	0.0
Subgroup 10	2.0	0.0	0.0	0.0	15.0	7.0	12.0	0.0	0.0	9.0	2.0	0.0
Subgroup 23	0.0	0.0	0.0	0.0	19.0	10.0	20.0	0.0	0.0	0.0	1.0	2.0
Subtercola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Succiniclasticum	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Succinivibrio	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sulfitobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Sulfuricella	0.0	0.0	0.0	0.0	32.0	73.0	48.0	1.0	0.0	6.0	67.0	0.0
Sulfuricurvum	484.0	45.0	1.0	1.0	1521.0	1523.0	4268.0	19.0	1.0	527.0	951.0	2.0
Sulfuriferula	0.0	1.0	0.0	0.0	4.0	3.0	15.0	0.0	0.0	0.0	1.0	0.0
Sulfurifustis	2.0	0.0	0.0	0.0	11.0	13.0	28.0	0.0	0.0	0.0	11.0	0.0
Sulfurimonas	165.0	14.0	1.0	0.0	643.0	620.0	1605.0	8.0	0.0	135.0	1028.0	1.0
Sulfurisoma	5.0	4.0	0.0	0.0	21.0	25.0	43.0	0.0	0.0	4.0	28.0	0.0
Sulfuritalea	93.0	11.0	1.0	0.0	563.0	744.0	885.0	8.0	1.0	129.0	2036.0	17.0
Sulfurospirillum	597.0	55.0	0.0	0.0	359.0	361.0	1176.0	5.0	0.0	226.0	771.0	67.0
Sulfurovum	1.0	1.0	0.0	0.0	28.0	23.0	45.0	0.0	0.0	7.0	27.0	0.0
Sunxiuqinia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Sutterella	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0
Sva0081 sediment group	5.0	0.0	0.0	0.0	20.0	23.0	39.0	1.0	0.0	4.0	23.0	0.0
Sva0996 marine group	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0	0.0	0.0
Swaminathania	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0
Symbiobacterium	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Symphothece PCC-7002	0.0	0.0	0.0	0.0	1.0	3.0	28.0	1.0	0.0	0.0	0.0	0.0
Synechococcus CC9902	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Synechococcus IR11	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Synechocystis PCC-6803	1.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	1.0	0.0
Syntrophobacter	1.0	0.0	0.0	0.0	8.0	10.0	6.0	0.0	0.0	1.0	2.0	0.0
Syntrophomonas	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Syntrophorhabdus	0.0	0.0	0.0	0.0	21.0	17.0	82.0	0.0	0.0	0.0	1.0	0.0
Syntrophus	1.0	0.0	0.0	0.0	99.0	55.0	139.0	1.0	0.0	0.0	31.0	0.0
TPD-58	0.0	0.0	0.0	0.0	13.0	14.0	2.0	0.0	0.0	0.0	4.0	20.0
Tabrizicola	1678.0	227.0	1.0	2.0	3226.0	1821.0	3518.0	55.0	0.0	542.0	774.0	35.0
Taeseokella	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0
Tagaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Tahibacter	0.0	1.0	0.0	0.0	7.0	7.0	14.0	0.0	0.0	1.0	5.0	0.0
Taibaiella	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Taonella	11.0	0.0	0.0	0.0	5.0	2.0	21.0	0.0	0.0	0.0	1.0	0.0
Tatumella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
Telmatospirillum	7.0	0.0	0.0	0.0	0.0	1.0	24.0	0.0	0.0	1.0	3.0	0.0
Tepidimicrobium	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
