readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
2f04cb05-3c14-4d9a-852e-497c2eec985f	unclassified	0	0	0	0	1417	1
fc912758-25a2-4005-a428-e7f85fd81e60	unclassified	0	0	0	0	1491	1
0049ed91-1974-4eba-8e0c-16730b866257	unclassified	0	0	0	0	1146	1
232e7213-0cef-4c9f-87fd-8c3e14b78bd7	unclassified	0	0	0	0	3285	1
47fae412-a3f6-4656-99c0-cffc87a90812	unclassified	0	0	0	0	1564	1
5f3a2d0b-dcff-4fe6-930a-a2fe2f5c3462	unclassified	0	0	0	0	2962	1
1203dc35-d89f-40d6-b332-e12611572a37	unclassified	0	0	0	0	1706	1
414986f2-5cbe-4de7-b940-062d52351060	unclassified	0	0	0	0	2720	1
682669ab-ae94-491b-bcf5-328975bf25bb	unclassified	0	0	0	0	1497	1
5d79c983-fa7f-4bb9-819f-0dacf71eed3b	unclassified	0	0	0	0	1140	1
18615ef8-a5ef-4b12-8a7a-9507b4dfdc70	unclassified	0	0	0	0	1142	1
4edacd10-688b-45db-afd6-6c19f6a7c4c3	unclassified	0	0	0	0	1416	1
04934f2c-4db2-4cc4-b7e9-58be47f7e38c	family	26981	81	81	24	1418	2
04934f2c-4db2-4cc4-b7e9-58be47f7e38c	order	27008	81	81	24	1418	2
c60f6986-6630-4737-804e-728bd317b9d2	family	26981	100	100	25	1189	2
c60f6986-6630-4737-804e-728bd317b9d2	order	27008	100	100	25	1189	2
b4af9f1f-cb6a-42a6-ab3d-adf11ca4851c	unclassified	0	0	0	0	1414	1
7b386bb4-9dae-401e-9291-e9ae95f1a87c	KJ176843.1.1418	26411	121	121	26	1474	3
7b386bb4-9dae-401e-9291-e9ae95f1a87c	FM873063.1.1481	26391	121	121	26	1474	3
7b386bb4-9dae-401e-9291-e9ae95f1a87c	JQ824421.1.1436	26414	121	121	26	1474	3
b2c8705c-a8e2-4acd-9049-ccfaa482254f	unclassified	0	0	0	0	2662	1
6c6fa1a4-f718-4d1a-8539-87bccdf72307	unclassified	0	0	0	0	1755	1
4bd67b8f-db04-41d0-91c6-d103bc79492e	unclassified	0	0	0	0	1547	1
879ef6af-86e5-498d-9485-ad0c6969c920	unclassified	0	0	0	0	1389	1
3b640857-7eea-4ba6-8c3b-54aac788136a	unclassified	0	0	0	0	1664	1
8a76ca38-177d-4a83-9442-4c73bce2a09a	unclassified	0	0	0	0	1854	1
acc5e0d8-43b3-4581-a416-a85781200bab	unclassified	0	0	0	0	1499	1
6678d4d2-5c74-495a-ba7a-994fd2d0898d	unclassified	0	0	0	0	1541	1
261c1d49-cef9-4628-b639-19d782317390	unclassified	0	0	0	0	1991	1
271bd541-c9a5-417e-ae6d-2b9d974230be	unclassified	0	0	0	0	4238	1
4ef69818-e948-4dff-812b-56470211823e	unclassified	0	0	0	0	1226	1
b5004ad9-8303-4c48-8633-1587347ef1be	unclassified	0	0	0	0	2301	1
f20d7bf0-ee86-4646-aa8d-2ffdbfbb7c2a	unclassified	0	0	0	0	1524	1
77a3512a-0881-4538-8df6-98cf97483021	unclassified	0	0	0	0	1576	1
949563e7-f40f-4f8c-964f-7a58d720b289	unclassified	0	0	0	0	1295	1
937a8dac-9ac1-488d-a4b4-e5bd932feb06	unclassified	0	0	0	0	1558	1
1b7b8868-6ce0-4ae9-8231-9df97be445e2	unclassified	0	0	0	0	3622	1
04c310c5-30c7-4f9e-90f0-2797a2fa89c1	unclassified	0	0	0	0	1846	1
02e80107-67e0-419f-b70e-c0aad5cec196	unclassified	0	0	0	0	1473	1
ebd706a5-cc2b-4134-a594-450cf51fec78	unclassified	0	0	0	0	2648	1
531a4b1d-7d77-494e-8983-6046eed8e66e	unclassified	0	0	0	0	2157	1
9a8f414f-0bbf-4277-9762-95a8fdc5d2a0	HM856492.1.1436	494	64	64	23	1494	2
9a8f414f-0bbf-4277-9762-95a8fdc5d2a0	FJ203282.1.1440	24493	64	64	23	1494	2
d5b6dc25-61e0-42bd-b8a9-dde2efe776a3	unclassified	0	0	0	0	4340	1
66bd46d1-1f2b-4dd0-ac90-05a2c8bcd000	unclassified	0	0	0	0	1380	1
ed3faadb-b6a7-4f77-b78b-8903beb9f76d	unclassified	0	0	0	0	1532	1
fbaab0ef-6233-4d44-9605-a18624a82af5	unclassified	0	0	0	0	1356	1
84da5dd9-fc81-4d0d-bb73-a51732a3ee33	unclassified	0	0	0	0	1313	1
c38133d4-21bc-4187-8e5d-ce176878a8db	unclassified	0	0	0	0	3254	1
44fee685-4338-45e0-955f-12d079484ce7	unclassified	0	0	0	0	1833	1
31a7b38d-0397-4cec-a74f-8b0cf2ad477f	unclassified	0	0	0	0	3638	1
