	megablast	blastn	qiime_blastn	qiime_sklearn	mapseq	centrifuge	kraken2	minimap2(12)	mothur(6)	idtaxa	rdp	sintax	spingo(8)	gt
00b6591b-5bbd-4ab7-88c5-7670268056f6	Listeriaceae	Listeriaceae	Dikarya	Dikarya	Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae		Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae	Listeriaceae
00bd5580-749f-442e-8864-35a0633a55db	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
00c59f63-e291-470e-9e34-1fa1991d4532	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae
00d72714-98e7-49de-894d-38b3d6235d76	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae
00e0f162-c2f3-4a72-af73-1b64e708e515	Enterococcaceae		Enterococcaceae	Enterococcaceae	Enterococcaceae	Paenibacillaceae	Enterococcaceae	Enterococcaceae		Enterococcaceae	Carnobacteriaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
00eb11bb-674b-4635-96cb-500cec8a5e82	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
00eed2b8-dad3-426a-9a9a-08daf5e1c878	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
00f3b6af-8fcf-47b7-9092-3a6733c82738	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
00f9109f-e857-4d72-a674-0a44cdfcae93	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
00f9c057-28aa-42e1-9e53-031af0ac2581	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
00fc9a61-4b61-44bd-8fd2-6ee14f6b5517	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0106ecc5-dcd7-46f8-bf52-57b749f253fe	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01099ed1-e1e0-4ebe-a6e0-5141b1206af0	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
010ab69b-9e8d-4e99-b318-5c7f7f0cccb8	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0121f5ad-3baa-4cd1-ab38-9a9712a8761e	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0124d3ba-91af-4c12-ac5d-6708b443dc6d	Staphylococcaceae	Staphylococcaceae	Dikarya	Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Carnobacteriaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
01260ee5-0270-4c84-af07-8ddd619f6c34	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Carnobacteriaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
0126eb2e-a6bf-4f6b-8884-510e1ab709d3	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
012a04db-d0ca-4729-9de2-995e4474404d	Bacillaceae	Bacillaceae	Dikarya	Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
01327d09-d7ff-4968-ab46-a8f05332488f	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0132d2aa-fc59-4cdb-a841-3837357a0770	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01336d46-f4ab-4765-970c-b5f0f50fbe85	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0139383b-da56-46b2-98e9-22548f09a46b	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01441339-b614-403f-8d61-ce7b2fb9f74d	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Planococcaceae	Listeriaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Listeriaceae	Listeriaceae	Listeriaceae
01464662-e56a-47f9-8cc2-0ebea4f15eb9	Bacillaceae	Bacillaceae	Dikarya	Dikarya	Bacillaceae		Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
014cd8a2-3725-4033-9378-f5696acafe1b	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0155b9bc-9ea6-4272-b946-f79a553be4b8	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0155e234-18db-4529-aaf9-dbee5f93e481	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
015ae9f9-575f-4688-a51d-8952a1342cbf	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01773708-1e7b-43c6-a8da-a1760ca64388	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
017904ca-4446-44a6-b8b5-3cb544d04f32	Listeriaceae	Listeriaceae	Dikarya	Dikarya	Listeriaceae	Family XI	Bacillaceae	Listeriaceae		Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae	Listeriaceae
01837229-e591-43b7-92a9-91a7510ff471	Listeriaceae	Listeriaceae	Dikarya	Dikarya	Listeriaceae	Listeriaceae		Listeriaceae		Listeriaceae	Carnobacteriaceae	Listeriaceae	Listeriaceae	Listeriaceae
0191385f-9547-41aa-ada1-0475afc6b589	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
019e763f-61d0-448e-a265-19e93a185a81	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01a03a94-2211-425a-a032-2b0268597bf3	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01a98911-498a-4ef1-8dbe-6ceaae8fd4d3	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Shewanellaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01b1b548-586a-4012-93a4-dbe83d57a155	Enterococcaceae		Dikarya	Dikarya	Enterococcaceae	Staphylococcaceae	Staphylococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Carnobacteriaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
01b202a1-c2e5-4d11-b900-7e013fffde30	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01b339c6-bf92-4c9b-be26-c60377f1f813	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01b7c246-d065-4156-805a-00b27851c430	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01bf619d-61c1-4066-a1b4-4fdf56a746f7	Pseudomonadaceae	Pseudomonadaceae	Dikarya	Dikarya	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae
01c34014-946a-4d3f-8a2b-c7ee2cf0c245	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
01c43893-e23d-473f-80e3-c9bc4a84db3d	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01c6e4e6-43e2-49ab-b628-274b35318f7b	Staphylococcaceae	Listeriaceae	Dikarya	Dikarya	Carnobacteriaceae	Enterococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Bacillaceae	Bacillaceae	Listeriaceae	Staphylococcaceae
01c8ead1-6844-4539-b078-709585c09f61	Bacillaceae	Bacillaceae	Dikarya	Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
01d47198-8bb4-41c2-9765-492e167fb904	Lactobacillaceae	Lactobacillaceae	Dikarya	Dikarya	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Bacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
01de3676-4418-45ee-8cc3-6b4821c9f103	Lactobacillaceae	Lactobacillaceae	Dikarya	Dikarya	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
01eb68a6-97fe-4050-abf2-c3056c08c50a	Enterococcaceae		Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae		Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
01ef25d7-bdef-4345-b3af-12485055b630	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
01ffeee8-5717-4142-96e5-a5089672c15a	Staphylococcaceae	Staphylococcaceae	Dikarya	Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
020051f6-08e5-4af3-874b-94386fdf1d61	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
02081e46-047a-44ab-92be-4cb4e8198e5f	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Aeromonadaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0208c29a-4fa6-4e30-bac4-1654bff7e4f1	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
020ca475-0eb3-4883-aa99-0685f7af8085	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Halomonadaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0210fdb3-40bd-42c0-8c2f-6c1d7cb8022c	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0215960a-c709-4dd2-ace6-e0b2aa49fb31	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
0216a351-1bb7-46b5-9e2c-fed49d743e84	Staphylococcaceae		Dikarya	Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
022026af-ffb1-4091-b841-f5aab64c48fa	Lactobacillaceae	Lactobacillaceae	Dikarya	Dikarya	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
02268d51-cac2-4dc6-9b4d-9c5207147df8	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0232e7c2-57ad-419c-888f-4d5e1da3685f	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
023c79a3-23b5-4eb9-81fc-60e6d6f11e72	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
024b9a85-960d-4580-9148-5221d00ad6de	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
024e0f78-7e9f-4e05-a3c8-4195745f1b99	Listeriaceae		Listeriaceae	Listeriaceae	Staphylococcaceae	Enterobacteriaceae	Bacillaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Bacillaceae	Listeriaceae	Listeriaceae
02503b5c-1aad-4de1-951d-1abac70cd693	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0251ad96-9d7b-4c72-a74d-c8f744e3c396	Listeriaceae		Dikarya	Dikarya	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae		Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae	Listeriaceae
02563b29-1249-47c9-b544-70b9b2776127	Lactobacillaceae		Dikarya	Dikarya	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
025898cf-c966-4ce9-a8d1-6bee1db8b541	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
025b7b55-34cc-4776-980c-7392cface6e4	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0262aac1-394d-4c56-b059-2324d4a7a37b	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
026b6b41-a096-40f6-8842-35e8ffb333dc	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
02845d69-c3bb-4abb-a073-757d11920239	Listeriaceae		Dikarya	Dikarya	Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Listeriaceae	Listeriaceae	Listeriaceae
0286a062-988c-4c44-b35b-2410d30a51e1	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
02873bc1-f12e-429d-80a1-fc03bd099636	Listeriaceae				Family XII	Streptococcaceae	Pseudomonadaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Family	Family XII	Listeriaceae
02892d73-5458-488c-8684-893c007bf93a	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0289ad33-54e2-4132-b787-40f7382bf741	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0292135f-635a-4c0f-b992-4f2147a97f72	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0295de73-3bff-47f2-bd66-f71b90a97855	Pseudomonadaceae	Pseudomonadaceae	Dikarya	Dikarya	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae
029c510a-b006-46be-a5de-b93198caa452	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
029ff025-87f7-4558-96c1-9b9ee37d34d6	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
02a37ebc-c593-4a7f-b43d-c22485f2dec3	Lactobacillaceae		Dikarya	Dikarya	Lactobacillaceae	Streptococcaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Carnobacteriaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
02b70478-39c9-42bf-9b8e-9eb59e9023f4	Pseudomonadaceae	Pseudomonadaceae	Dikarya	Dikarya	Pseudomonadaceae	Enterobacteriaceae	Pseudomonadaceae	Pseudomonadaceae		Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae
02bf9d17-8939-4ad2-8873-8a189163455f	Staphylococcaceae				Staphylococcaceae		Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
02c13537-6c22-45fb-8708-0975f0f3a624	Bacillaceae	Bacillaceae	Dikarya	Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
02d4a87a-a181-4e44-b59a-95486a5a8e86	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
02d881f9-4cc5-4746-871e-26b350dad71f	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
02d8ab5c-c3e3-4474-b01c-97b3b72bafd1	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
02e00a32-5739-443e-aa9d-9777f29fb7a7	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
02e4817a-1f8b-4188-9fc6-b5c6aae3d54f	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
02ebd1f7-7a54-4cc9-9b20-f46bd34d7186	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
02ed4f86-da07-4fe4-b268-e166807212e1	Enterococcaceae		Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Bacillaceae	Enterococcaceae		Enterococcaceae	Carnobacteriaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
02ee134d-9a88-44b8-8a27-dd52ec1fb99e	Bacillaceae		Dikarya	Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
