	megablast	blastn	qiime_blastn	qiime_sklearn	mapseq	centrifuge	kraken2	minimap2(12)	mothur(6)	idtaxa	rdp	sintax	spingo(8)	gt
e22f8e49-a2b9-4f74-9313-caaaca5b2bd1			Enterobacteriaceae											
e230f754-651d-489c-ba03-9f46b84c7b7c	Bacillaceae	Bacillaceae		Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
e232ec67-7a7d-4894-b027-c37a55cf3a60			Dikarya											
e23c4beb-cc60-4b33-9456-510c0bb670be			Lactobacillaceae											
e23df0ad-cf52-41a1-bbf9-6ddbac1c4af9	Listeriaceae			Dikarya	Listeriaceae		Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae
e23df878-c5e2-4819-8af6-d38ee1f0c7ae			Listeriaceae											
e243f348-4bbc-4203-93ad-ab25295668a8	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
e2445bf9-dea9-401c-a80c-59fd08da9db0			Pseudomonadaceae											
e248df47-7add-4913-8373-12fa9f3164f7	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
e24ec79e-e1c2-4aee-862e-aa26eb289c5c			Enterobacteriaceae											
e2512401-a402-41d2-8c0a-01014d15e42d			Dikarya											
e252f1ad-cc3a-4ffe-a0c7-6b21d81771ce			Enterobacteriaceae											
e2532127-b8c6-44d4-b336-e58abf3d2a5b			Dikarya											
e257b88b-b179-4e32-adf5-a4cdf5b19d68			Enterobacteriaceae											
e2597e1c-bd9a-4908-a8dd-6e61683d57dc	Lactobacillaceae	Lactobacillaceae		Dikarya	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
e2613cca-00fc-4f28-af21-d5610e57bd83			Dikarya											
e264ced9-61f6-485d-b84a-6b0491c8dcf3			Dikarya											
e2658b21-211a-4d2e-88ec-89f5c58a5b4a			Enterobacteriaceae											
e269d094-8bda-40c4-85f4-7a67f5b81b56	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
