name	taxRank	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
Sphaerotilus	G	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ideonella	G	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Herminiimonas	G	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lautropia	G	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Sutterella	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Methylophilaceae (uncultured)	G	2	0	0	0	2	0	0	0	0	0	1	0	3	0	0	1	0	1	1	1	0	2	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	2	2	0	0	1	2	3	2	2	0	3	0	0	0	1	0	0	0	0	0	2	1	0	1	0	1	0	1	0	0	2	1	0	1	2	0	0	0	1	1	0	1	1	0	2	0	0	1	0	0	0	0	1	1	0	1	0	2	0	2	1	2
Methylophilus	G	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM43 clade	G	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfuritalea	G	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Ellin6067	G	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MND1	G	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Chitinibacter	G	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Arenimonas	G	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Escherichia-Shigella	G	17569	17224	17325	17498	17326	17352	17410	17547	17527	17530	17344	17296	17407	17460	17415	17367	17374	17387	17446	17339	17235	17328	17277	17368	17421	17447	17674	17456	17454	17507	17335	17613	17409	17369	17316	17539	17440	17383	17517	17323	17325	17456	17538	17300	17382	17426	17499	17295	17439	17100	17341	17361	17477	17298	17404	17489	17313	17529	17323	17523	17435	17509	17533	17349	17296	17539	17564	17432	17525	17480	17461	17561	17436	17300	17366	17431	17443	17323	17397	17513	17298	17494	17383	17290	17534	17514	17482	17300	17355	17453	17429	17419	17469	17325	17377	17408	17428	17264	17361	17257
Enterobacter	G	553	522	571	576	514	555	547	560	490	500	539	552	536	521	599	558	537	569	573	510	538	561	536	571	554	565	577	516	560	503	507	515	533	542	526	505	558	533	571	514	514	531	532	536	549	467	502	543	536	550	506	554	523	509	532	536	536	522	501	519	536	562	502	550	541	553	524	528	580	524	555	492	521	545	527	548	524	536	491	511	517	555	542	532	517	510	535	552	521	484	561	554	542	528	538	493	515	539	539	583
Serratia	G	60	61	61	42	49	54	52	45	55	53	46	50	62	51	47	45	57	42	48	45	41	43	54	43	53	47	51	64	52	50	45	54	48	49	50	59	50	54	45	53	52	45	60	52	54	43	58	47	44	41	62	61	54	62	44	49	55	52	49	55	61	57	52	47	64	54	55	65	52	48	57	53	45	58	64	57	62	50	55	48	59	42	52	64	44	62	50	57	59	44	65	54	38	59	54	59	58	51	57	49
Klebsiella	G	89	92	92	100	106	112	99	116	110	118	119	101	102	96	94	112	93	119	105	88	104	123	117	103	104	103	110	110	104	104	104	105	106	102	107	97	98	103	110	108	93	84	95	111	87	120	99	107	100	120	98	115	101	86	89	108	103	89	116	117	115	122	97	96	89	98	100	114	95	114	84	98	94	92	113	108	102	113	108	95	116	102	98	88	112	99	118	98	107	95	137	117	103	106	106	109	95	105	100	122
Pantoea	G	70	55	63	69	58	59	41	69	46	50	73	57	56	63	60	63	59	68	60	59	61	48	59	73	65	46	51	61	60	66	56	57	67	62	67	66	58	53	44	52	67	67	51	51	60	54	56	53	60	68	60	73	54	61	66	49	51	65	87	53	64	65	69	54	55	78	54	58	61	70	51	53	57	58	49	58	58	76	62	69	56	52	71	63	82	55	58	67	69	71	61	63	71	68	47	65	60	62	65	72
Yersinia	G	19	20	15	19	19	14	14	13	15	17	9	22	15	14	16	21	22	19	22	15	12	20	22	16	21	17	19	23	13	20	12	16	21	19	15	17	22	17	17	14	11	20	19	22	15	14	19	15	22	22	15	16	22	23	16	18	14	15	18	21	19	10	19	25	16	21	21	20	24	17	6	17	23	17	21	14	16	19	20	22	18	27	22	20	15	11	15	21	19	26	22	13	28	18	18	23	18	19	18	17
Dickeya	G	3	4	7	1	3	7	7	7	4	4	3	7	3	8	2	5	1	9	4	2	4	2	6	7	7	8	4	2	3	3	4	2	4	7	7	5	5	5	4	4	3	5	4	10	3	5	7	6	4	5	8	5	13	7	5	6	2	6	3	3	5	7	6	4	8	5	5	3	5	5	5	6	4	5	5	6	2	10	6	8	6	2	5	5	5	7	3	3	7	2	3	4	5	2	4	3	3	6	10	7
Providencia	G	8	7	9	6	5	8	2	7	7	10	4	10	6	9	6	9	5	3	4	8	8	7	9	4	4	5	4	4	12	3	6	6	7	6	10	5	5	7	6	9	6	3	6	6	8	4	8	5	4	6	10	4	8	11	4	4	7	5	9	5	8	9	3	7	6	9	5	5	4	3	5	5	9	7	7	1	3	1	9	5	5	5	8	9	4	4	5	5	3	11	8	9	4	10	3	5	7	5	11	3
Proteus	G	3	0	2	1	1	0	0	0	2	1	1	0	2	0	1	2	2	2	1	3	2	1	2	2	2	2	0	0	1	5	0	1	3	0	2	2	1	1	0	2	1	2	0	3	1	4	1	4	1	3	1	0	1	2	0	3	3	1	1	2	3	1	1	3	0	1	1	0	3	0	0	0	0	0	1	2	1	4	2	4	1	3	0	1	3	1	2	0	0	2	1	4	0	0	2	1	2	2	2	1
Edwardsiella	G	4	5	8	3	8	3	2	1	6	1	3	5	9	9	11	2	5	5	7	6	3	5	4	4	4	4	2	5	4	4	0	6	4	2	6	4	4	7	2	3	2	3	2	3	3	1	5	8	2	0	1	0	3	4	5	6	4	7	5	4	5	6	5	2	10	4	6	2	1	5	4	4	4	3	5	4	3	7	5	5	4	4	3	11	4	2	5	4	2	1	5	5	5	5	10	7	1	4	4	5
Salmonella	G	189	222	177	200	208	186	213	177	193	202	225	198	188	193	191	207	229	256	199	180	192	183	200	194	177	186	191	178	209	198	195	211	210	207	195	208	198	205	179	211	195	196	208	213	208	205	199	202	196	206	188	200	186	190	214	198	181	190	217	198	202	185	184	183	180	209	193	192	179	206	205	182	195	176	171	224	198	211	206	203	196	192	211	210	197	206	206	181	217	194	191	170	187	205	222	186	219	204	187	205
Citrobacter	G	57	70	68	66	61	75	67	60	75	56	61	65	71	66	55	64	58	78	72	76	70	70	67	76	71	49	65	65	57	60	82	70	52	57	80	64	71	64	63	57	75	69	60	56	86	61	74	65	64	70	68	73	67	66	53	65	61	59	85	71	69	67	69	84	60	71	60	74	65	62	70	87	76	73	59	69	62	66	64	65	76	79	62	76	70	64	60	61	67	72	77	69	65	61	53	58	65	84	67	60
Kosakonia	G	10	12	14	14	13	24	24	32	16	17	15	25	25	14	21	16	19	23	16	10	16	20	12	15	16	15	26	17	23	17	14	13	24	21	16	13	12	22	24	19	19	17	13	22	15	16	8	18	17	20	26	19	10	27	19	9	15	13	15	16	16	13	17	18	19	20	16	17	15	22	14	24	17	14	18	25	23	15	18	21	21	19	13	11	12	19	23	16	23	8	16	13	12	22	12	21	20	14	11	17
Raoultella	G	7	4	4	7	10	2	6	2	6	2	4	3	9	2	4	4	7	3	8	5	9	2	8	2	5	5	5	3	4	10	4	8	4	5	6	1	4	4	2	3	4	6	2	6	8	5	5	9	5	5	5	3	5	13	5	6	5	3	1	2	9	3	5	10	5	6	3	5	5	2	4	6	8	2	9	9	5	5	3	8	9	8	4	9	5	6	7	5	6	3	8	4	6	5	2	2	7	1	5	2
Siccibacter	G	4	3	0	2	2	4	5	4	2	6	4	2	2	4	1	2	3	2	4	4	1	2	1	1	2	8	8	2	1	4	2	4	5	5	4	4	3	4	1	1	4	4	5	2	5	6	2	3	4	3	3	4	3	2	3	7	0	0	2	4	4	1	5	1	4	0	2	2	1	5	2	4	6	2	2	2	6	2	1	3	0	6	3	1	3	4	3	5	4	4	4	0	3	4	3	1	2	2	1	3
Morganella	G	0	5	3	3	3	5	2	4	4	2	4	7	1	1	3	2	4	2	4	2	6	3	4	6	2	1	6	5	2	4	3	3	4	5	2	2	4	2	3	3	7	1	3	4	7	4	2	0	5	6	1	3	5	3	7	3	5	1	4	1	1	2	2	4	7	2	6	1	3	4	3	4	5	2	6	4	6	5	5	6	5	2	2	1	2	5	3	6	4	2	2	2	4	4	3	1	4	2	2	1
Erwinia	G	5	8	6	8	9	9	10	6	5	7	5	8	8	5	7	7	10	2	8	6	7	11	9	6	6	6	2	9	9	7	4	6	7	5	5	13	5	13	5	6	7	8	7	6	6	8	8	7	8	9	11	8	7	9	5	5	8	8	10	6	3	7	10	4	8	7	12	6	7	5	9	11	2	8	6	7	6	8	6	4	10	3	7	9	6	4	11	7	11	8	7	5	5	9	10	8	8	6	3	6
Yokenella	G	11	5	6	7	8	8	5	5	8	5	3	4	8	6	8	11	8	4	6	8	7	6	8	5	5	5	12	4	10	6	5	3	6	6	5	5	6	4	5	2	9	6	5	3	12	8	2	4	6	9	4	5	5	11	3	6	11	4	5	10	6	6	4	5	2	4	7	6	6	6	5	8	4	6	12	7	6	6	6	2	6	5	6	8	5	6	6	4	3	5	9	10	6	3	6	10	6	9	6	3
Cronobacter	G	5	2	6	4	2	6	1	3	3	0	6	2	1	2	4	2	4	5	4	7	7	6	4	3	1	5	7	3	2	6	5	4	4	5	3	2	4	2	7	1	7	3	9	2	4	4	4	4	2	1	1	4	6	5	2	5	7	2	3	6	5	1	6	2	6	6	3	6	6	3	3	5	3	2	5	2	2	6	3	6	3	8	4	7	10	3	2	0	0	1	8	6	6	1	2	3	3	4	9	6
Pluralibacter	G	0	2	2	0	0	0	2	1	0	0	0	1	0	5	3	0	0	2	2	1	0	1	1	1	1	0	1	1	1	2	1	2	0	0	0	2	3	1	2	0	1	0	1	1	2	1	0	1	3	1	1	3	1	1	1	2	4	1	1	0	3	1	2	0	1	0	1	1	1	1	0	1	5	0	2	0	4	1	3	3	2	2	2	2	2	0	1	6	3	2	1	0	1	1	2	0	2	3	3	2
Xenorhabdus	G	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	2	3	0	1	2	1	1	1	2	1	2	0	0	1	1	1	0	4	1	0	1	0	1	0	0	0	0	2	0	2	0	0	2	2	0	2	1	1	0	0	1	1	1	0	2	0	0	3	0	2	1	1	0	1	0	1	2	2	2	3	1	1	2	2	2	3	0	1	1	1	1	2	0	0	3	0	0	1	0	1	0	1	0	1	2
Arsenophonus	G	0	0	2	0	1	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0
Pseudomonas	G	185	202	199	196	207	212	206	221	206	194	199	219	198	197	206	210	188	198	175	190	192	197	206	188	204	206	183	187	220	198	216	178	178	205	201	215	190	213	209	201	171	197	189	210	220	188	234	230	207	195	170	217	212	201	225	213	189	179	194	211	205	200	180	209	175	198	216	194	189	180	196	207	197	190	225	197	179	159	196	221	205	202	185	184	201	194	189	180	171	190	201	186	198	207	180	173	196	198	195	214
Acinetobacter	G	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Psychrobacter	G	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Rickettsiella	G	1	0	1	2	2	1	2	2	4	2	3	1	3	1	0	0	2	2	2	1	2	1	0	0	2	4	0	0	3	1	0	2	0	1	1	0	1	1	0	0	0	2	4	0	1	2	1	1	2	1	2	4	1	1	3	0	2	1	0	2	1	1	1	0	2	2	0	1	2	1	1	0	2	2	1	3	0	0	1	1	4	4	0	1	1	1	1	3	1	0	4	0	1	2	1	3	0	0	3	2
Diplorickettsiaceae (uncultured)	G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Aeromonas	G	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	3	2	1	1	0	0	0	0	1	0	0	0	2	0	0	0
Tolumonas	G	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	1	1	1
Legionella	G	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Steroidobacteraceae (uncultured)	G	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1
Halomonas	G	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoalteromonas	G	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Shewanella	G	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vibrio	G	1	1	1	2	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	2	0	0	0	0	1	0	0	1	0	2	0	0	1	1	2	1	0	0	0	1	1	1	2	2	1	1	0	3	0	1	1	1	1	1	0	0	1	0	2	1	1	0	1	0	0	1	1	2	0	2	1	0	1	1	2	1	2	2	0	2	3	1	1	2	1	2	1	2	2	1	2	4	0	0	0	0	0	1	0	1
Haemophilus	G	0	2	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	2	0	0	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	2	0	0	0
Actinobacillus	G	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
Haliangium	G	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
Puniceicoccus	G	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMCC26134	G	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1
Arcobacter	G	4	2	3	0	1	2	1	1	2	2	0	2	2	1	4	2	0	0	2	1	0	0	0	2	1	0	2	1	3	2	0	0	2	1	2	1	1	1	1	2	2	1	0	0	2	1	1	1	1	1	1	3	2	2	4	0	1	4	3	0	3	2	1	3	3	0	0	2	2	0	0	0	1	5	1	5	1	1	1	1	3	0	1	0	0	2	1	1	1	0	6	1	2	1	1	0	2	3	2	1
Sulfuricurvum	G	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1
Sulfurimonas	G	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
hgcI clade	G	3	0	1	1	1	3	1	0	1	1	1	1	0	1	1	2	0	1	2	1	1	0	3	0	5	1	1	0	0	1	0	1	2	1	2	0	2	1	0	1	0	0	0	1	2	1	1	0	1	3	1	0	1	1	1	1	1	2	0	0	0	1	2	0	0	3	1	1	0	3	0	1	0	0	0	1	0	2	1	1	0	0	1	3	0	1	0	0	0	2	1	0	2	0	2	1	1	0	1	0
Fodinicola	G	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Rhodoluna	G	0	2	0	1	2	0	1	1	0	0	0	1	1	2	1	1	0	0	2	0	0	0	1	2	0	2	3	2	1	1	1	2	0	0	2	0	2	0	2	1	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	2	0	0	2	0	2	1	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0
Microbacterium	G	0	1	0	2	0	0	0	0	2	0	0	0	1	0	0	2	0	1	1	0	2	0	0	0	1	1	0	1	0	0	1	1	0	0	0	2	0	0	0	1	0	2	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	2	1	1	0	1	1	1	0	0	0	0	0	0	0	2	2	0	1	2	1	0	1	0	1	1	1	2	0	2
Candidatus Aquiluna	G	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	1	2	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0
MWH-Ta3	G	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Agromyces	G	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
Leucobacter	G	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Armatimonas	G	0	1	2	1	1	1	1	2	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	1	0	2	1	2	2	2	0	3	0	1	0	1	1	2	2	1	0	0	1	0	2	0	3	1	1	2	1	0	0	1	0	2	1	1	1	0	1	1	0	1	1	1	2	1	0	0	1	0	1	0	1	1	3	0	2	2	3	0	2	2	1	0	0
